...1,Year,Treatments,DepNH4,DepNO3,DepP,DepBC,DepSO4,DepHCO3,DepCl,Nin_i,P2O5in_i,K2Oin_i,Nin_o,Pin_o,Kin_o,Cain_o,Mgin_o,Nain_o,Sin_o,Clin_o,Cin_o,c1_yield_grain,c1_yield_straw,N_c1_grain,P_c1_grain,K_c1_grain,Ca_c1_grain,Mg_c1_grain,Na_c1_grain,S_c1_grain,Cl_c1_grain,N_c1_straw,P_c1_straw,K_c1_straw,Ca_c1_straw,Mg_c1_straw,Na_c1_straw,S_c1_straw,Cl_c1_straw,c2_yield_grain,c2_yield_straw,N_c2_grain,P_c2_grain,K_c2_grain,Ca_c2_grain,Mg_c2_grain,Na_c2_grain,S_c2_grain,Cl_c2_grain,N_c2_straw,P_c2_straw,K_c2_straw,Ca_c2_straw,Mg_c2_straw,Na_c2_straw,S_c2_straw,Cl_c2_straw,w,Wsur,Ph,Nfix,BC_we,BC_poolchange,Manure_mount,Ph_manure,Water_manure,CaCO3_decrease_eq,...69,Pin_i,Sin_i,Cain_i,Kin_i,Clin_i,C1_N,C1_P,C1_K,C1_Ca,C1_Mg,C1_Na,C1_S,C1_Cl,C2_N,C2_P,C2_K,C2_Ca,C2_Mg,C2_Na,C2_S,C2_Cl,Up_N,Up_P,Up_K,Up_Ca,Up_Mg,Up_Na,Up_S,Up_Cl,Up_eq_NH4,Up_eq_NO3,Up_eq_P,Up_eq_S,Up_eq_Cl,Up_eq_K,Up_eq_Ca,Up_eq_Mg,Up_eq_Na,AVrate,NH4in_eq_i,NO3in_eq_i,NH4in_eq_o,NO3in_eq_o,N_eq_fix,N_sur,N_eq_sur,Pin_eq_i,Pin_eq_o,P_sur,P_eq_sur,Kin_eq_i,Kin_eq_o,Sin_eq_i,Sin_eq_o,S_sur,S_eq_sur,S_eq_le,Clin_eq_i,Clin_eq_o,Cl_sur,Cl_eq_sur,Cl_eq_le,Cain_eq_i,Cain_eq_o,Mgin_eq_o,Nain_eq_o,BC_eq_le,BC_eq_sur,H_c_manure,Hin_eq_o,H_eq_in_i,H_eq_in_dep,Up_eq_H,H_eq_le,H_c,HCO3_c,HCO3_eq_le,HCO3_eq_in_o,NO3_eq_le,n_eq_sur,p_eq_sur,s_eq_sur,bc_eq_sur,N_pro,BC_pro,H_pro,HCO3_net_pro,H_total,BC_consum
Jinxian,2011,NPK,0.21,0.08,0.01,0.3,0.13,0,0.08,180,90,150,0,0,0,0,0,0,0,0,0,2613.33333333333,1905.59525545671,9.79461,5.84889574477245,3.7749894,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,5.75456,0.449067746478873,16.4005842,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,3666.66666666667,2637.27413526071,10.19439,6.08762618333459,3.9290706,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,5.98944,0.467397042253521,17.0699958,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,14,0.247026,5.15266666666667,50,0.06,-0.117303076985152,0,8.02,0,-0.262486975043005,,39.2957746478873,68.8235294117647,105.882352941176,124.5,113.25,36.562443033241,16.1408555800741,41.1181810702383,8.32889969256838,5.12584817358631,0.839140543885532,6.4700374473519,21.7264632735404,53.1752251966959,23.5539501359927,59.424850612349,11.5409237682751,7.14141670047223,1.16170733085547,9.02118610147,30.1098053691275,89.7376682299369,39.6948057160669,100.543031682587,19.8698234608435,12.2672648740585,2.000847874741,15.4912235488219,51.8362686426679,0.320491672249775,0.320491672249775,0.128047760374409,0.0968201471801369,0.14601765814836,0.257802645339967,0.0991557635652653,0.10094437254934,0.00870321000067901,0.1183432,0.566779371428572,0.566779371428572,0,0,0.357142857142857,159.560555770063,1.13971825550045,0.126760563380282,0,2.70096893182046,0.00871280300587246,0.319230769230769,0,0.430147058823529,0,74.1323058629428,0.463326911643393,0.463326911643393,0.319014084507042,0,89.8137313573321,0.252996426358682,0.252996426358682,0.528381420935059,0,0,0,1.12079625073873,0.418519223667572,9.54992586021437e-09,0,0.028309516545025,-0.21,-0.095720425752345,0.0173810496194704,7.03612154974391e-06,0.00901003873373278,0.00222571382823907,0,0.419628248527891,1.13971825550045,0.00871280300587246,0.463326911643393,0.418519223667572,0.549628248527891,0.0957204257523451,-0.199071533074445,0.264712688871244,0.710989830077035,0.439790052028158
Jinxian,2012,NPK,0.2,0.09,0.01,0.3,0.13,0,0.08,180,90,150,0,0,0,0,0,0,0,0,0,3033.33333333333,1906.55772051121,9.79461,5.84889574477245,3.7749894,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,5.75456,0.449067746478873,16.4005842,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,4800,2513.0890052356,10.19439,6.08762618333459,3.9290706,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,5.98944,0.467397042253521,17.0699958,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,14,1.041322,5.16666666666667,50,0.06,-0.115653978338125,0,8.02,0,-0.262486975043005,,39.2957746478873,68.8235294117647,105.882352941176,124.5,113.25,40.681717796145,18.5978240048916,42.7194616074042,8.4508127302103,5.52632442160896,0.842647371270754,7.03444539711852,22.0828477896501,63.9850678115183,30.395216047973,61.7579576443979,11.3646416333271,8.04627051628017,1.11662116071148,10.346759781627,29.7694240837696,104.666785607663,48.9930400528646,104.477419251802,19.8154543635374,13.5725949378891,1.95926853198223,17.3812051787455,51.8522718734198,0.373809948598798,0.373809948598798,0.15804206468666,0.10863253236716,0.146062737671605,0.267890818594364,0.0988844471457528,0.111685619731653,0.00852234979821776,0.1192,0.566228571428571,0.566228571428571,0,0,0.357142857142857,144.477214392337,1.03198010280241,0.126760563380282,0,-6.59726540497732,-0.0212815013063785,0.319230769230769,0,0.430147058823529,0,72.2423242330192,0.45151452645637,0.45151452645637,0.319014084507042,0,89.7977281265803,0.252951346835437,0.252951346835437,0.528381420935059,0,0,0,1.09876990827697,0.398141979852835,9.54992586021437e-09,0,0.028309516545025,-0.19,-0.0742459005445631,0.0709444419935574,6.81292069057961e-06,0.00930522026861452,0.00968973058055421,0,0.455558746398167,1.0319801028024,-0.0212815013063784,0.45151452645637,0.398141979852835,0.565558746398167,0.0742459005445632,-0.232634925448532,0.272176705623559,0.679346427117757,0.438140953381131
Jinxian,2013,NPK,0.18,0.09,0.01,0.29,0.12,0,0.08,180,90,150,0,0,0,0,0,0,0,0,0,3133.33333333333,1684.58781362007,9.79461,5.84889574477245,3.7749894,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,5.75456,0.449067746478873,16.4005842,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,4120,2157.06806282723,10.19439,6.08762618333459,3.9290706,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,5.98944,0.467397042253521,17.0699958,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,14,0.822512,5.31833333333333,50,0.06,-0.128142782093772,0,8.02,0,-0.262486975043005,,39.2957746478873,68.8235294117647,105.882352941176,124.5,113.25,40.3838396487455,19.0830340534952,39.4565243995699,7.59432987958373,5.31357451292653,0.747879480209968,6.82280834944289,19.8857168458781,54.9205165382199,26.0892271078435,53.0089136447749,9.75465073527242,6.90638219314048,0.958433162944017,8.88096881256318,25.5520890052356,95.3043561869654,45.1722611613387,92.4654380443448,17.3489806148562,12.219956706067,1.70631264315398,15.7037771620061,45.4378058511137,0.340372700667734,0.340372700667734,0.145716971488189,0.0981486072625379,0.127993819298912,0.237090866780371,0.0865760797188291,0.100555085011866,0.0074220521448214,0.128482,0.560261571428572,0.560261571428572,0,0,0.357142857142857,149.368883813035,1.06692059866453,0.126760563380282,0,-2.77648651345133,-0.00895640810790752,0.319230769230769,0,0.430147058823529,0,72.3197522497587,0.451998451560992,0.451998451560992,0.319014084507042,0,96.2121941488863,0.27102026520813,0.27102026520813,0.528381420935059,0,0,0,1.15659786364672,0.443481131466936,9.54992586021437e-09,0,0.0283095165450253,-0.17,-0.0597846856062485,0.0395192696134669,4.80470432206058e-06,0.0131945117636825,0.01085264425977,0,0.462245772231293,1.06692059866453,-0.00895640810790752,0.451998451560992,0.443481131466936,0.552245772231293,0.0597846856062485,-0.181209753068442,0.273339619302775,0.704160324071875,0.450629757136777
Jinxian,2014,NPK,0.17,0.09,0.01,0.29,0.12,0,0.08,180,90,150,0,0,0,0,0,0,0,0,0,3716.53333333333,1998.13620071685,9.79461,5.84889574477245,3.7749894,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,5.75456,0.449067746478873,16.4005842,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,3982,2351.14675767918,10.19439,6.08762618333459,3.9290706,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,5.98944,0.467397042253521,17.0699958,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,14,0.915805,5.31833333333333,50,0.06,-0.038641902891138,0,8.02,0,-0.262486975043005,,39.2957746478873,68.8235294117647,105.882352941176,124.5,113.25,47.9003892071971,22.6349145194521,46.8004749410047,9.0078447261071,6.30257770099209,0.887080537505219,8.09272169924983,23.586998781362,54.676113416314,25.3398465024816,55.7796244079672,10.4892980758995,7.04434530569925,1.04092082889429,8.99824234485155,27.4314272013652,102.576502623511,47.9747610219336,102.580099348972,19.4971428020066,13.3469230066913,1.92800136639951,17.0909640441014,51.0184259827272,0.366344652226825,0.366344652226825,0.154757293619141,0.106818525275634,0.143713876007682,0.263025895766595,0.0972959868357032,0.109828619680653,0.00838634510159502,0.128482,0.560261571428572,0.560261571428572,0,0,0.357142857142857,140.696737376489,1.00497669554635,0.126760563380282,0,-5.57898637404631,-0.0179967302388591,0.319230769230769,0,0.430147058823529,0,70.9325653676633,0.443328533547896,0.443328533547896,0.319014084507042,0,90.6315740172728,0.25530020849936,0.25530020849936,0.528381420935059,0,0,0,1.02020422071543,0.396588367738277,9.54992586021437e-09,0,0.0283095165450253,-0.16,-0.073247152482089,0.0440017224166469,4.80470432206058e-06,0.0131945117636825,0.0120835998457393,0,0.353493601239077,1.00497669554635,-0.0179967302388591,0.443328533547896,0.396588367738277,0.433493601239077,0.0732471524820892,-0.175692205871622,0.274570574888744,0.60561912273829,0.361128877934143
Jinxian,2015,NPK,0.16,0.1,0.01,0.28,0.12,0,0.08,180,90,150,0,0,0,0,0,0,0,0,0,2933.33333333333,1577.06093189964,9.79461,5.84889574477245,3.7749894,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,5.75456,0.449067746478873,16.4005842,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,3537.5,2088.69453924915,10.19439,6.08762618333459,3.9290706,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,5.98944,0.467397042253521,17.0699958,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,14,1.417542,5.47,50,0.06,-0.0922000000000196,0,8.02,0,-0.262486975043005,,39.2957746478873,68.8235294117647,105.882352941176,124.5,113.25,37.8061477562724,17.8649680500806,36.9380228421505,7.10958541918477,4.9744101823142,0.70014249211146,6.3873099441593,18.6164157706093,48.5727652461604,22.5112272733623,49.5530942599659,9.31840581202771,6.25800389726547,0.924725623358502,7.99379264061084,24.3693304180887,86.3789130024328,40.3761953234428,86.4911171021164,16.4279912312125,11.2324140795797,1.62486811546996,14.3811025847701,42.9857461886981,0.308496117865831,0.308496117865831,0.130245791365945,0.0898818911548134,0.121086608982248,0.221772095133632,0.0819800949708692,0.0924288342281808,0.00706778791674663,0.137764,0.554294571428572,0.554294571428572,0,0,0.357142857142857,155.223566997567,1.10873976426834,0.126760563380282,0,2.01957932444449,0.00651477201433707,0.319230769230769,0,0.430147058823529,0,73.6424268269946,0.460265167668716,0.460265167668716,0.319014084507042,0,98.664253811302,0.277927475524794,0.277927475524794,0.528381420935059,0,0,0,1.13905035295943,0.461876402873395,9.54992586021437e-09,0,0.0283095165450253,-0.13,-0.0620345207464225,0.0480325822781878,3.38844156139203e-06,0.0187094056514879,0.0265213683060215,0,0.422368923738081,1.10873976426834,0.00651477201433709,0.460265167668716,0.461876402873395,0.482368923738081,0.0620345207464224,-0.149723065733162,0.289008343349027,0.683688722100368,0.414686975043025
Jinxian,2016,NPK,0.15,0.1,0.01,0.28,0.11,0,0.08,180,90,150,0,0,0,0,0,0,0,0,0,2365.83333333333,1435.02977426949,15.2466412070845,5.84889574477245,3.69758532384205,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,6.77415301983996,1.19203827269294,16.4005842,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,3947.96511627907,2281.50370268788,15.8689530930879,6.08762618333459,3.84850717379478,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,7.05064906146609,1.24069289606816,17.0699958,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,14,1.430951,5.49333333333333,50,0.06,-0.0921999999999912,0,8.02,0,-0.262486975043005,,39.2957746478873,68.8235294117647,105.882352941176,124.5,113.25,45.7921232680219,15.5481229295573,32.2831972544034,6.38401646376226,4.23815321436946,0.634853645489914,5.40553418766388,16.6895682817477,78.7361551834676,26.8643812490301,54.1390306944581,10.2021874759443,6.91543356989051,1.01070575111626,8.84417498341045,26.6881142475347,124.52827845149,42.4125041785874,86.4222279488615,16.5862039397066,11.15358678426,1.64555939660617,14.2497091710743,43.3776825292824,0.444743851612463,0.444743851612463,0.136814529608347,0.0890606823192146,0.122190655012063,0.221595456279132,0.0827696189415969,0.0917801833718162,0.00715779004393726,0.139192,0.553376571428572,0.553376571428572,0,0,0.357142857142857,115.417161548511,0.824408296775075,0.126760563380282,0,-0.0167295307000899,-5.3966228064806e-05,0.319230769230769,0,0.430147058823529,0,72.1738202406904,0.451086376504315,0.451086376504315,0.319014084507042,0,98.2723174707176,0.276823429494979,0.276823429494979,0.528381420935059,0,0,0,1.13899611657234,0.461822166486341,9.54992586021437e-09,0,0.0283095165450252,-0.13,-0.055237181696858,0.0459506256675051,3.21119490936483e-06,0.0197420989655792,0.0282499762568945,0,0.428786959983659,0.824408296775075,-5.39662280648057e-05,0.451086376504315,0.461822166486341,0.478786959983659,0.0552371816968582,-0.14764110912248,0.2907369512999,0.677119983857937,0.414686975042996
Jinxian,2017,NPK,0.14,0.11,0.01,0.27,0.11,0,0.08,180,90,150,0,0,0,0,0,0,0,0,0,5406.13026819923,2830.0671042392,15.2466412070845,5.84889574477245,3.69758532384205,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,6.77415301983996,1.19203827269294,16.4005842,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,5056,3657.20958918771,15.8689530930879,6.08762618333459,3.84850717379478,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,7.05064906146609,1.24069289606816,17.0699958,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,14,0.9155,5.51666666666667,50,0.06,-0.0921999999999912,0,8.02,0,-0.262486975043005,,39.2957746478873,68.8235294117647,105.882352941176,124.5,113.25,101.596636138525,34.9934406238985,66.404381773197,12.7982711392559,9.06182083619297,1.25746672755591,11.6527465749427,33.524846631801,106.019128196244,35.3165119396772,81.8866045978604,15.9961725324817,9.87599537133785,1.61077289255342,12.4715501421008,41.7307424809578,207.615764334768,70.3099525635757,148.290986371057,28.7944436717376,18.9378162075308,2.86823962010934,24.1242967170435,75.2555891127588,0.741484872624173,0.741484872624173,0.22680629859218,0.150776854481522,0.211987574965518,0.380233298387327,0.14369201892179,0.155834735301632,0.0124761567639472,0.14062,0.552458571428572,0.552458571428572,0,0,0.357142857142857,32.0726356652317,0.229090254751655,0.126760563380282,0,-27.9141779156884,-0.090045735211898,0.319230769230769,0,0.430147058823529,0,62.2992326947213,0.389370204342008,0.389370204342008,0.319014084507042,0,66.3944108872412,0.187026509541525,0.187026509541525,0.528381420935059,0,0,0,0.840062955834129,0.162889005748127,9.54992586021437e-09,0,0.0283095165450253,-0.1,-0.102665481335477,0.0278606780664713,3.04321988710773e-06,0.0208317933143818,0.0190715067793166,0,0.272455413237751,0.229090254751655,-0.090045735211898,0.389370204342008,0.162889005748127,0.302455413237751,0.102665481335477,-0.099551161521446,0.281558481822322,0.587128214874104,0.414686975042996
Jinxian,2018,NPK,0.12,0.11,0.01,0.27,0.1,0,0.08,180,90,150,0,0,0,0,0,0,0,0,0,4248.64,2224.12996084905,15.2466412070845,5.84889574477245,3.69758532384205,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,6.77415301983996,1.19203827269294,16.4005842,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,6389.58666666667,4621.84684103625,15.8689530930879,6.08762618333459,3.84850717379478,0.281136697687958,0.950337364835998,0.00736361767289243,1.34025987936739,0.825,7.05064906146609,1.24069289606816,17.0699958,3.98520922401074,1.38660077609973,0.43025766044455,1.55725179351403,10.27,14,0.875127,5.51666666666667,50,0.06,-0.0922000000000196,0,8.02,0,-0.262486975043005,,39.2957746478873,68.8235294117647,105.882352941176,124.5,113.25,79.8440863888695,27.5011004538452,52.1867396049359,10.0580718546393,7.12162167159677,0.9882343140693,9.15781210441595,26.3469426979198,133.983071189546,44.6317076350743,103.485276288982,20.2153739579202,12.4809193719862,2.03563548205843,15.761085937625,52.7377760574423,213.827157578415,72.1328080889195,155.672015893918,30.2734458125595,19.6025410435829,3.02386979612774,24.9188980420409,79.084718755362,0.763668419922911,0.763668419922911,0.232686477706192,0.155743112762756,0.222773855648907,0.39915901511261,0.151072637419829,0.161304596120822,0.0131531108299859,0.14062,0.552458571428572,0.552458571428572,0,0,0.357142857142857,23.061242421585,0.164723160154178,0.126760563380282,0,-29.7370334410322,-0.0959259143259102,0.319230769230769,0,0.430147058823529,0,59.9046313697238,0.374403946060774,0.374403946060774,0.319014084507042,0,62.565281244638,0.176240228858135,0.176240228858135,0.528381420935059,0,0,0,0.807609805725606,0.130435855639576,9.54992586021437e-09,0,0.0283095165450253,-0.09,-0.113485913365392,0.0266320389014493,3.04321988710773e-06,0.0208317933143818,0.018230464787835,0,0.265367204920311,0.164723160154178,-0.0959259143259102,0.374403946060774,0.130435855639576,0.275367204920311,0.113485913365392,-0.0883225223564239,0.28071743983084,0.58124803576012,0.414686975043025
Jinxian,1981,NPKM,0.29,0.06,0.01,0.35,0.14,0,0.08,180,90,150,281.745,52.8135211267606,125.2719,243,37.8,99.9,47.25,28.35,5586.3,5380.2,3981.2749490835,10.8388,1.22375774647887,1.46412,0.268943572477443,1.02598706459058,0.00570968617358576,1.20028156567595,0.825,4.6844,0.534859154929578,17.24408,3.47919343901044,1.70558268258868,0.496156731345032,1.54172580315888,10.27,3953.6,3360.95847535276,11.2812,1.27370704225352,1.52388,0.268943572477443,1.02598706459058,0.00570968617358576,1.20028156567595,0.825,4.8756,0.556690140845071,17.94792,3.47919343901044,1.70558268258868,0.496156731345032,1.54172580315888,10.27,14,1.205828,5.6,50,0.06,0.0204999999999984,22.5,8.02,70,-0.450955865924644,,39.2957746478873,68.8235294117647,105.882352941176,124.5,113.25,76.9647961314868,8.71348278241473,76.5306821479919,15.2985958903911,12.3104092126912,2.00605561887426,12.5957891981218,45.3263587270876,60.9880414624299,6.90674060927208,66.3470258069533,12.7567199843807,9.78873503102666,1.6901359865733,9.92710960285331,37.7787635418728,137.952837593917,15.6202233916868,142.877707954945,28.0553158747717,22.0991442437179,3.69619160544755,22.5228988009752,83.1051222689604,0.49268870569256,0.49268870569256,0.0503878173925381,0.140768117506095,0.234098935968903,0.366353097320372,0.140003572407664,0.181848543457872,0.0160775499982081,0.14572,0.54918,0.54918,0.859603995,0.859603995,0.357142857142857,355.506681006083,2.53933343575774,0.126760563380282,0.170366197183099,79.5890723829611,0.256738943170842,0.319230769230769,0.32121,0.430147058823529,0.2953125,115.95063061079,0.724691441317435,0.724691441317435,0.319014084507042,0.0798591549295775,86.8948777310396,0.244774303467717,0.244774303467717,0.528381420935059,1.21263536104596,0.311047109648221,0.434541121313572,3.26321888491411,2.32180715306482,9.54992586021437e-09,6.4461999556447e-08,0.0283095165450253,-0.35,-0.27902789231658,0.0302890299193434,2.51188643150958e-06,0.0252382937792077,0.0304330413111945,1.73389580435708,2.29360912873711,2.53933343575774,0.256738943170842,0.724691441317435,2.32180715306482,2.52360912873711,0.279027892316581,-0.351979448912318,0.481388907235839,2.93204647937721,0.490455865924647
Jinxian,1982,NPKM,0.29,0.06,0.01,0.35,0.14,0,0.08,180,90,150,281.745,52.8135211267606,125.2719,243,37.8,99.9,47.25,28.35,5586.3,5353.6,3961.59131025119,10.8388,1.22375774647887,1.46412,0.268943572477443,1.02598706459058,0.00570968617358576,1.20028156567595,0.825,4.6844,0.534859154929578,17.24408,3.47919343901044,1.70558268258868,0.496156731345032,1.54172580315888,10.27,5279.86666666667,4488.41881375603,11.2812,1.27370704225352,1.52388,0.268943572477443,1.02598706459058,0.00570968617358576,1.20028156567595,0.825,4.8756,0.556690140845071,17.94792,3.47919343901044,1.70558268258868,0.496156731345032,1.54172580315888,10.27,14,1.300451,5.1,50,0.06,0.0204999999999984,22.5,8.02,70,-0.450955865924644,,39.2957746478873,68.8235294117647,105.882352941176,124.5,113.25,76.5842780137407,8.67040285192661,76.1523103132763,15.2229588042819,12.2495458832504,1.99613757131802,12.533514934587,45.1022627562797,81.4469666083489,9.22366185709447,88.6036650117882,17.0360634918889,13.0724443037105,2.25710558924578,13.2572377297784,50.4519512172745,158.03124462209,17.8940647090211,164.755975325064,32.2590222961708,25.3219901869609,4.2532431605638,25.7907526643654,95.5542139735542,0.564397302221749,0.564397302221749,0.057722789383939,0.161192204152284,0.269166799925505,0.422451218782217,0.160981198144472,0.208368567677111,0.01850059111322,0.11512,0.568851428571429,0.568851428571429,0.890394698571429,0.890394698571429,0.357142857142857,349.557670977911,2.49684050698508,0.126760563380282,0.170366197183099,77.3152310656268,0.249403971179441,0.319230769230769,0.32121,0.430147058823529,0.2953125,112.682776747399,0.704267354671246,0.704267354671246,0.319014084507042,0.0798591549295775,74.4457860264459,0.209706439511115,0.209706439511115,0.528381420935059,1.21263536104596,0.311047109648221,0.434541121313572,3.15720007238121,2.21578834053192,9.54992586021437e-09,6.4461999556447e-08,0.0283095165450251,-0.35,-0.322219782255293,0.103298494717543,7.94328234724282e-06,0.00798104925987552,0.0103789634910544,1.73389580435708,2.33614580942534,2.49684050698508,0.249403971179441,0.704267354671246,2.21578834053192,2.56614580942534,0.322219782255293,-0.424988913710518,0.461334829415699,2.92471150738581,0.490455865924647
Jinxian,1983,NPKM,0.29,0.06,0.01,0.35,0.14,0,0.08,180,90,150,281.745,52.8135211267606,125.2719,243,37.8,99.9,47.25,28.35,5586.3,4513.13333333333,3339.65738854945,11.49393,2.89679718309859,3.603362,0.268943572477443,1.02598706459058,0.00570968617358576,1.20028156567595,0.825,6.99328,1.00339577464789,18.073748,3.47919343901044,1.70558268258868,0.496156731345032,1.54172580315888,10.27,5033.46666666667,4278.95397959807,11.96307,3.0150338028169,3.750438,0.268943572477443,1.02598706459058,0.00570968617358576,1.20028156567595,0.825,7.27872,1.04435070422535,18.811452,3.47919343901044,1.70558268258868,0.496156731345032,1.54172580315888,10.27,14,1.053081,5.6,50,0.06,0.0204999999999984,22.5,8.02,70,-0.450955865924644,,39.2957746478873,68.8235294117647,105.882352941176,124.5,113.25,75.2287978361951,16.4246300393905,76.6225792012474,12.8330922765177,10.3264782284619,1.68276206870786,10.5658667130745,38.0216163804028,91.3610219863801,19.6448007472932,99.3710420558181,16.2410271189247,12.4623814972443,2.15177133512507,12.6385510123201,48.0974673704722,166.589819822575,36.0694307866837,175.993621257065,29.0741193954423,22.7888597257061,3.83453340383293,23.2044177253946,86.119083750875,0.594963642223483,0.594963642223483,0.116353002537689,0.145027610783716,0.242588968312324,0.451265695530937,0.145087676008994,0.187524046292583,0.016679303753913,0.14572,0.54918,0.54918,0.859603995,0.859603995,0.357142857142857,326.869698777425,2.33478356269589,0.126760563380282,0.170366197183099,59.1398649879642,0.190773758025691,0.319230769230769,0.32121,0.430147058823529,0.2953125,115.26911168637,0.720431948039813,0.720431948039813,0.319014084507042,0.0798591549295775,83.880916249125,0.236284271124296,0.236284271124296,0.528381420935059,1.21263536104596,0.311047109648221,0.434541121313572,3.1669449265118,2.22553319466251,9.54992586021437e-09,6.4461999556447e-08,0.0283095165450253,-0.35,-0.296587139952698,0.0264521987518054,2.51188643150958e-06,0.0252382937792077,0.0265779676513018,1.73389580435708,2.2101029384482,2.33478356269589,0.190773758025691,0.720431948039813,2.22553319466251,2.4401029384482,0.296587139952697,-0.34814261774478,0.477533833575946,2.86608129423206,0.490455865924647
Jinxian,1984,NPKM,0.29,0.06,0.01,0.35,0.14,0,0.08,180,90,150,281.745,52.8135211267606,125.2719,243,37.8,99.9,47.25,28.35,5586.3,5320,3936.727766463,11.49393,2.89679718309859,3.603362,0.268943572477443,1.02598706459058,0.00570968617358576,1.20028156567595,0.825,6.99328,1.00339577464789,18.073748,3.47919343901044,1.70558268258868,0.496156731345032,1.54172580315888,10.27,3579.8,3043.1908008063,11.96307,3.0150338028169,3.750438,0.268943572477443,1.02598706459058,0.00570968617358576,1.20028156567595,0.825,7.27872,1.04435070422535,18.811452,3.47919343901044,1.70558268258868,0.496156731345032,1.54172580315888,10.27,14,1.040877,5.55,50,0.06,0.0205000000000055,22.5,8.02,70,-0.450955865924644,,39.2957746478873,68.8235294117647,105.882352941176,124.5,113.25,88.6783471546504,19.3610570208925,90.3213114356551,15.1274172218283,12.1726658881672,1.98360951124699,12.4548527069641,44.819194161575,64.9759317316449,13.9713764632381,70.6726556286093,11.550613668577,8.86324202348979,1.53033913515153,8.98853373034558,34.2069045242807,153.654278886295,33.3324334841306,160.993967064264,26.6780308904052,21.035907911657,3.51394864639852,21.4433864373097,79.0260986858558,0.548765281736769,0.548765281736769,0.107523978981067,0.134021165233185,0.222608728692551,0.412805043754524,0.133130549879761,0.173099427374261,0.0152848366871303,0.14266,0.551147142857143,0.551147142857143,0.862683065357143,0.862683065357143,0.357142857142857,341.218179413705,2.43727271009789,0.126760563380282,0.170366197183099,61.8768622905173,0.199602781582314,0.319230769230769,0.32121,0.430147058823529,0.2953125,117.030142974455,0.731438393590344,0.731438393590344,0.319014084507042,0.0798591549295775,90.9739013141443,0.256264510744068,0.256264510744068,0.528381420935059,1.21263536104596,0.311047109648221,0.434541121313572,3.23318179040255,2.29177005855326,9.54992586021437e-09,6.4461999556447e-08,0.0283095165450251,-0.35,-0.270165984788872,0.0293358997034575,2.81838293126446e-06,0.022493653007614,0.0234131260616062,1.73389580435708,2.25140165970998,2.43727271009789,0.199602781582314,0.731438393590344,2.29177005855326,2.48140165970998,0.270165984788872,-0.351026318696433,0.47436899198625,2.87491031778867,0.49045586592464
