Sitename;Sitename1;Year;Treatments;Treatment;Treats;NUEagro;log_NUE;Ysn;Yield;Noutput;pH;SOC;log_SOC;TN;log_TN;AN;log_AN;TP;log_TP;AP;log_AP;TK;log_TK;AK;log_AK;Clay; Silt;Sand;TCI;TPI;TKI ;TNI;Ratio;PREg;log_PREg;Daynumber;TEMm;SSHg;PM;ST;CT;CT1
25Mengcheng;Mengcheng ;2003;NPKMc;NPKM;MIXF;55,1;1,813580989;22;16337;205;7,1;20,4;1,309630167;1,7;0,431363764;124,5;2,095169351;0,7;1,428571429;78,2;1,893206753;21;1,322219295;242,4;2,384532615;19;42;37;4548;90;159;275;35;2076;3,317227349;14;15;2611;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2004;NPKMp;NPKM;MIXF;49;1,770852012;23;13936;169;7;14,4;1,158362492;1,4;0,380211242;107,8;2,032618761;0,6;1,666666667;52,9;1,723455672;21;1,322219295;127;2,103803721;19;42;37;1652;79;147;257;30;923;2,965201701;5;16;3095;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2004;NPKMc;NPKM;MIXF;52,2;1,793790385;23;14810;186;7;20;1,301029996;1,8;0,447158031;128,5;2,108903128;0,7;1,428571429;76,1;1,881384657;21;1,322219295;272,3;2,435047641;19;42;37;4548;90;159;275;35;923;2,965201701;5;16;3095;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2005;NPKMp;NPKM;MIXF;52,6;1,796574333;24;14087;178;7;14,8;1,170261715;1,4;0,380211242;119,4;2,077004327;0,5;2;56,2;1,749736316;21;1,322219295;138,8;2,142389466;19;42;37;1652;79;147;257;30;2019;3,305136319;15;16;2607;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2005;NPKMc;NPKM;MIXF;59,9;1,844477176;24;16132;208;6,8;19,6;1,292256071;1,8;0,447158031;132,6;2,122543524;0,7;1,428571429;74;1,86923172;21;1,322219295;302,1;2,480150725;19;42;37;4548;90;159;275;35;2019;3,305136319;15;16;2607;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2006;NPKMp;NPKM;MIXF;57,9;1,831869774;25;13901;188;6,8;14,8;1,170261715;1,4;0,380211242;126,5;2,102090526;0,6;1,666666667;62,9;1,798650645;21;1,322219295;140,9;2,148910993;19;42;37;1652;79;147;257;30;1294;3,111934276;10;16;2713;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2006;NPKMc;NPKM;MIXF;53,6;1,803457116;25;15086;187;6,9;19,6;1,292256071;1,9;0,462397998;166,1;2,220369632;0,6;1,666666667;75,3;1,876794976;21;1,322219295;329,2;2,517459827;19;42;37;4548;90;159;275;35;1294;3,111934276;10;16;2713;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2007;NPKMp;NPKM;MIXF;75,4;1,931457871;26;16336;222;6,7;14,8;1,170261715;1,4;0,380211242;133,6;2,125806458;0,7;1,428571429;69,7;1,843232778;21;1,322219295;143;2,155336037;19;42;37;1652;79;147;257;30;2291;3,360025089;14;17;2786;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2007;NPKMc;NPKM;MIXF;68;1,892094603;26;17411;216;7;19,6;1,292256071;1,9;0,462397998;199,6;2,300160537;0,6;1,666666667;76,5;1,883661435;21;1,322219295;356,3;2,551815822;19;42;37;4548;90;159;275;35;2291;3,360025089;14;17;2786;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2008;NPKMp;NPKM;MIXF;68,2;1,893206753;27;14983;205;6,5;14,2;1,152288344;1,4;0,380211242;134,4;2,128399269;0,7;1,428571429;71,4;1,853698212;21;1,322219295;139,4;2,144262774;19;42;37;1652;79;147;257;30;1378;3,139249218;9;16;2517;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2008;NPKMc;NPKM;MIXF;65,4;1,877371346;27;16917;210;6,9;19,5;1,290034611;2;0,477121255;185,8;2,26904571;0,6;1,666666667;78,1;1,892651034;21;1,322219295;336,3;2,526726867;19;42;37;4548;90;159;275;35;1378;3,139249218;9;16;2517;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2009;NPKMp;NPKM;MIXF;73,9;1,923761961;28;15141;209;6,5;13,6;1,133538908;1,5;0,397940009;135,2;2,130976692;0,7;1,428571429;73,1;1,863917377;21;1,322219295;135,7;2,132579848;19;42;37;1652;79;147;257;30;1245;3,095169351;11;16;2557;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2009;NPKMc;NPKM;MIXF;70;1,903089987;28;16816;211;6,9;19,3;1,285557309;2,1;0,491361694;172;2,235528447;0,7;1,428571429;79,6;1,900913068;21;1,322219295;316,2;2,499961866;19;42;37;4548;90;159;275;35;1245;3,095169351;11;16;2557;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2010;NPKMp;NPKM;MIXF;85,7;1,980911938;29;17327;236;6,4;13,6;1,133538908;1,5;0,397940009;131,1;2,117602692;0,7;1,428571429;76,2;1,881954971;21;1,322219295;142,6;2,154119526;19;42;37;1652;79;147;257;30;1027;3,011570444;7;16;2893;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2010;NPKMc;NPKM;MIXF;73,8;1,923244019;29;17751;219;6,9;19,9;1,298853076;2;0,477121255;171,5;2,234264124;0,7;1,428571429;78,8;1,896526217;21;1,322219295;356,7;2,552303109;19;42;37;4548;90;159;275;35;1027;3,011570444;7;16;2893;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2011;NPKMp;NPKM;MIXF;73,4;1,921166051;30;14448;210;6;13,5;1,130333768;1,5;0,397940009;127;2,103803721;0,7;1,428571429;79,2;1,898725182;21;1,322219295;149,4;2,174350597;19;42;37;1652;79;147;257;30;1270;3,103803721;10;15;2608;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2011;NPKMc;NPKM;MIXF;61,1;1,851869601;30;16127;190;7,1;20,4;1,309630167;2;0,477121255;171;2,23299611;0,7;1,428571429;78;1,892094603;21;1,322219295;397,3;2,599118565;19;42;37;4548;90;159;275;35;1270;3,103803721;10;15;2608;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2012;NPKMp;NPKM;MIXF;74,9;1,92890769;31;15092;219;6,6;14;1,146128036;1,2;0,342422681;105,8;2,024485668;0,8;1,25;98;1,991226076;21;1,322219295;128,8;2,109915863;19;42;37;1652;79;147;257;30;1208;3,082066934;8;15;2927;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2012;NPKMc;NPKM;MIXF;69,7;1,901458321;31;16316;218;7,1;21,1;1,324282455;1,8;0,447158031;141,1;2,149527014;0,8;1,25;76;1,880813592;21;1,322219295;383,4;2,583652109;19;42;37;4548;90;159;275;35;1208;3,082066934;8;15;2927;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2013;NPKMp;NPKM;MIXF;83,1;1,968949681;32;16300;237;6,7;14,6;1,164352856;1,3;0,361727836;139,4;2,144262774;0,9;1,111111111;122,1;2,086715664;21;1,322219295;179,9;2,255031163;19;42;37;1652;79;147;257;30;1546;3,18920949;8;16;3122;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2013;NPKMc;NPKM;MIXF;88,1;1,991669007;32;17667;266;7,1;21,9;1,340444115;1,7;0,431363764;184,3;2,265525335;0,8;1,25;81;1,908485019;21;1,322219295;339,5;2,530839779;19;42;37;4548;90;159;275;35;1546;3,18920949;8;16;3122;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2014;NPKMp;NPKM;MIXF;77,1;1,940018155;33;16893;246;6,7;15;1,176091259;1,7;0,431363764;112,5;2,051152522;0,6;1,666666667;138,8;2,142389466;21;1,322219295;144,4;2,159567193;19;42;37;1652;79;147;287;27;1348;3,129689892;14;15;3093;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2014;NPKMc;NPKM;MIXF;79,5;1,951823035;33;17748;267;7,3;21,6;1,334453751;2;0,477121255;151,9;2,181557774;0,5;2;91,9;1,963315511;21;1,322219295;473,2;2,675044736;19;42;37;4548;90;159;305;31;1348;3,129689892;14;15;3093;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2015;NPKMp;NPKM;MIXF;75,6;1,932473765;34;16957;249;6,6;11,8;1,071882007;1,4;0,380211242;96,2;1,983175072;0,8;1,25;94,3;1,974511693;21;1,322219295;165,1;2,217747073;19;42;37;1652;79;147;287;27;1348;3,129689892;6;15;3093;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2015;NPKMc;NPKM;MIXF;79,4;1,951337519;34;18139;274;7,2;18,6;1,269512944;2;0,477121255;142,5;2,153814864;0,7;1,428571429;61,6;1,789580712;21;1,322219295;455,3;2,65829765;19;42;37;4548;90;159;305;31;1348;3,129689892;6;15;3093;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2016;NPKMp;NPKM;MIXF;67,4;1,888740961;35;14557;212;6,7;11,7;1,068185862;1,3;0,361727836;120,6;2,081347308;0,6;1,666666667;135,6;2,13225969;21;1,322219295;152,3;2,182699903;19;42;37;1652;79;147;287;27;1348;3,129689892;10;16;3093;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2016;NPKMc;NPKM;MIXF;77,9;1,943988875;35;16985;256;7,3;19,3;1,285557309;2;0,477121255;168,4;2,226342087;0,5;2;75,8;1,879669206;21;1,322219295;468,2;2,670431409;19;42;37;4548;90;159;305;31;1348;3,129689892;10;16;3093;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2017;NPKMp;NPKM;MIXF;79,5;1,951823035;36;17613;257;6,6;10,7;1,029383778;1,3;0,361727836;142,9;2,155032229;0,9;1,111111111;122,5;2,088136089;21;1,322219295;177;2,247973266;19;42;37;1652;79;147;287;27;1348;3,129689892;18;16;3093;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2017;NPKMc;NPKM;MIXF;89,6;1,998259338;36;20020;302;7,1;17,9;1,252853031;1,8;0,447158031;185,2;2,267640982;0,7;1,428571429;69,7;1,843232778;21;1,322219295;449;2,652246341;19;42;37;4548;90;159;305;31;1348;3,129689892;18;16;3093;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2018;NPKMp;NPKM;MIXF;45,9;1,747411808;37;11032;160;6,5;9,6;0,982271233;1,3;0,361727836;165,1;2,217747073;1,2;0,833333333;109,4;2,039017322;21;1,322219295;201,7;2,304705898;19;42;37;1652;79;147;287;27;1348;3,129689892;8;24;3093;Lacustrine sediment;Lime concretion black soil;W-S;U
25Mengcheng;Mengcheng ;2018;NPKMc;NPKM;MIXF;48,1;1,764176132;37;11650;175;6,9;16,5;1,217483944;1,6;0,414973348;201,9;2,305136319;0,8;1,25;63,5;1,802773725;21;1,322219295;429,8;2,633266411;19;42;37;4548;90;159;305;31;1348;3,129689892;8;24;3093;Lacustrine sediment;Lime concretion black soil;W-S;U
27Qiyang;Qiyang;1993;Mp;M;MF;23,5;1,525044807;3;12429;118;6,5;10,9;1,037426498;1,1;0,322219295;109,5;2,039414119;0,7;1,428571429;15,6;1,193124598;12,2;1,086359831;135,8;2,13289977;44;32;24;6948;232;225;362;100;3525;3,547159121;11;16;2266;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1994;Mp;M;MF;33,7;1,640481437;4;14624;146;6,8;12,4;1,093421685;1,2;0,342422681;166,8;2,222196046;0,7;1,428571429;21,5;1,33243846;12,2;1,086359831;146,8;2,166726056;44;32;24;6948;232;225;362;100;4611;3,663795122;17;16;1730;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1995;Mp;M;MF;18,7;1,457881897;5;9584;100;7,2;13,8;1,139879086;1,2;0,342422681;224;2,350248018;0,7;1,428571429;27,3;1,436162647;12,2;1,086359831;157,8;2,198106999;44;32;24;6948;232;225;362;100;4868;3,68735057;34;16;1771;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1996;Mp;M;MF;18,9;1,460897843;6;9324;85;5,8;10,2;1,008600172;1,1;0,322219295;137,6;2,138618434;0,8;1,25;25,6;1,408239965;12,2;1,086359831;92,1;1,96425963;44;32;24;6948;232;225;362;100;3064;3,486288761;12;16;2339;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1997;Mp;M;MF;30,5;1,607455023;7;13224;127;6,4;13,3;1,123851641;0,8;0,255272505;114;2,056904851;0,9;1,111111111;30,9;1,489958479;12,2;1,086359831;132;2,120573931;44;32;24;6948;232;238;362;100;3150;3,498310554;13;17;2186;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1998;Mp;M;MF;34,3;1,646403726;8;14240;139;6,3;16;1,204119983;1,3;0,361727836;152,3;2,182699903;1;1;64,6;1,810232518;12,2;1,086359831;186,8;2,271376872;44;32;24;6948;232;238;362;100;4147;3,617734035;16;16;1770;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1999;Mp;M;MF;35,2;1,655138435;9;12972;144;6,4;13,8;1,139879086;1,2;0,342422681;107,3;2,030599722;1;1;77,5;1,889301703;12,2;1,086359831;358,2;2,554125582;44;32;24;6948;232;225;362;100;3575;3,553276046;10;16;2573;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2000;Mp;M;MF;21,6;1,499687083;10;8448;93;6,6;12,4;1,093421685;1,3;0,361727836;111,3;2,046495164;0,9;1,111111111;36,8;1,565847819;12,2;1,086359831;352,2;2,546789352;44;32;24;6948;232;225;362;100;3652;3,562530769;13;16;2249;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2001;Mp;M;MF;27,5;1,574031268;11;12311;112;6,7;13,1;1,117271296;1,4;0,380211242;103,6;2,015359755;0,9;1,111111111;127,8;2,106530854;10,8;1,033423755;153,4;2,18582536;44;32;24;6948;232;270;362;100;3228;3,508933526;12;17;2207;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2002;Mp;M;MF;33,7;1,640481437;12;12318;137;6,8;14,2;1,152288344;1,4;0,380211242;106,7;2,028164419;1;1;81,7;1,912222057;12,1;1,08278537;241,2;2,382377303;44;32;24;6948;232;238;362;100;3564;3,551937695;16;16;2098;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2003;Mp;M;MF;23,2;1,521138084;13;13427;96;6,3;14,1;1,149219113;0,8;0,255272505;10,3;1,012837225;0,8;1,25;87,3;1,941014244;12,1;1,08278537;135,5;2,131939295;44;32;24;6948;232;238;362;100;4590;3,661812686;9;16;1905;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2004;Mp;M;MF;27,9;1,57863921;14;11688;114;6,5;17,9;1,252853031;1,5;0,397940009;117,3;2,069298012;1,3;0,769230769;105,6;2,023663918;12,1;1,08278537;289,1;2,461048092;44;32;24;6948;365;313;349;100;3270;3,514547753;13;17;2343;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2005;Mp;M;MF;58,2;1,833784375;15;12390;136;6,6;13,2;1,120573931;1;0,301029996;115,2;2,061452479;1,3;0,769230769;99,8;1,999130541;13,5;1,130333768;128,4;2,108565024;44;32;24;6948;148;230;196;100;3914;3,592620821;12;17;2182;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2006;Mp;M;MF;29,7;1,598790507;16;10455;101;6,6;13,3;1,123851641;1;0,301029996;92,4;1,965671971;1,2;0,833333333;179,9;2,255031163;13,7;1,136720567;132,1;2,120902818;44;32;24;6948;266;306;297;100;3320;3,521138084;16;17;2029;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2007;Mp;M;MF;52;1,792391689;17;11981;118;6,9;15,1;1,178976947;1,4;0,380211242;117,7;2,070776463;1,4;0,714285714;161,6;2,208441356;14;1,146128036;234,1;2,369401414;44;32;24;6948;122;230;196;100;3491;3,542949849;6;16;2004;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2008;Mp;M;MF;29,1;1,592176757;18;14105;146;6,8;15,3;1,184691431;1,5;0,397940009;102,2;2,009450896;1,3;0,769230769;29;1,462397998;14,1;1,149219113;229,7;2,361160995;44;32;24;5643;320;232;458;100;2719;3,434409208;12;17;2451;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2009;Mp;M;MF;53,4;1,802089258;19;15089;186;6,5;16,1;1,206825876;1,7;0,431363764;140;2,146128036;1,8;0,555555556;184,2;2,265289626;14,9;1,173186268;330,6;2,519302849;44;32;24;7325;248;250;326;100;2910;3,463892989;12;18;2385;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2010;Mp;M;MF;36,9;1,671172843;20;11648;164;6,5;14,7;1,167317335;1,6;0,414973348;122,7;2,088844563;1,8;0,555555556;130,5;2,115610512;14,9;1,173186268;341;2,532754379;44;32;24;7492;215;249;396;100;3211;3,506640306;12;17;2233;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2011;Mp;M;MF;35,7;1,6599162;21;14993;173;6,5;16,2;1,209515015;1,5;0,397940009;140;2,146128036;1,8;0,555555556;184,2;2,265289626;14,9;1,173186268;330,6;2,519302849;44;32;24;7114;96;241;362;100;3526;3,547282308;7;17;2097;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2012;Mp;M;MF;34,6;1,649334859;22;8623;83;6,9;15,1;1,178976947;1,5;0,397940009;117,7;2,070776463;1,4;0,714285714;161,6;2,208441356;12,9;1,11058971;234,1;2,369401414;44;32;24;6341;195;135;211;100;2691;3,429913698;7;16;2125;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1991;N;N;CF;17;1,431363764;1;6685;80;6,1;8,5;0,929418926;0,9;0,278753601;131,2;2,117933835;0,5;2;9,4;0,973127854;15,3;1,184691431;109,2;2,038222638;44;32;24;0;0;0;300;0;3021;3,480150725;12;16;2334;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1992;N;N;CF;33,9;1,64246452;2;11117;128;6,5;9,1;0,959041392;0,8;0,255272505;183,4;2,263399331;0,4;2,5;4,8;0,681241237;15,3;1,184691431;114,3;2,05804623;44;32;24;0;0;0;300;0;3261;3,513350799;16;16;1937;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1993;N;N;CF;26;1,556302501;3;9777;111;5,3;9,1;0,959041392;0,8;0,255272505;135,7;2,132579848;0,5;2;5,2;0,716003344;15,3;1,184691431;85,3;1,930949031;44;32;24;0;0;0;300;0;3525;3,547159121;11;16;2266;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1994;N;N;CF;16,9;1,42975228;4;6329;75;5;7,3;0,86332286;1;0,301029996;85,5;1,931966115;0,5;2;6,1;0,785329835;16,9;1,227886705;77,7;1,890421019;44;32;24;0;0;0;300;0;4611;3,663795122;17;16;1730;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1995;N;N;CF;12,2;1,346352974;5;5512;69;5,5;8,7;0,939519253;1,1;0,322219295;172,2;2,236033147;0,5;2;2,2;0,342422681;14,6;1,164352856;46,5;1,667452953;44;32;24;0;0;0;300;0;4868;3,68735057;34;17;1771;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1996;N;N;CF;8,4;1,264817823;6;3692;42;5,1;8,1;0,908485019;0,6;0,204119983;98,6;1,993876915;0,5;2;3,2;0,505149978;14,6;1,164352856;28,2;1,450249108;44;32;24;0;0;0;300;0;3064;3,486288761;12;16;2339;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1997;N;N;CF;3,7;1,136720567;7;2585;28;5,2;10,9;1,037426498;1,1;0,322219295;89;1,949390007;0,5;2;2;0,301029996;14,6;1,164352856;19,6;1,292256071;44;32;24;0;0;0;300;0;3150;3,498310554;13;16;2186;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1998;N;N;CF;4,4;1,158362492;8;2647;28;4,3;9,1;0,959041392;0,9;0,278753601;86,6;1,937517892;0,5;2;3,8;0,579783597;14,6;1,164352856;56,2;1,749736316;44;32;24;0;0;0;300;0;4147;3,617734035;16;16;1770;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1999;N;N;CF;3,1;1,117271296;9;2078;26;3,5;8,6;0,934498451;0,8;0,255272505;149,8;2,175511813;0,4;2,5;4,7;0,672097858;14,6;1,164352856;58,4;1,766412847;44;32;24;0;0;0;300;0;3575;3,553276046;10;17;2573;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2000;N;N;CF;-1,3;0,939519253;10;913;11;4,4;9,7;0,986771734;1,2;0,342422681;82,6;1,916980047;0,4;2,5;3,7;0,568201724;14,6;1,164352856;51,8;1,71432976;44;32;24;0;0;0;300;0;3652;3,562530769;13;16;2249;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2001;N;N;CF;-1,3;0,939519253;11;772;9;4,4;9,1;0,959041392;1;0,301029996;73,1;1,863917377;0,4;2,5;1,4;0,146128036;12,3;1,089905111;31,6;1,499687083;44;32;24;0;0;0;300;0;3228;3,508933526;12;16;2207;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2002;N;N;CF;-3,2;0,832508913;12;467;6;4,5;9,4;0,973127854;1;0,301029996;71,7;1,855519156;0,4;2,5;3,4;0,531478917;11,7;1,068185862;95,4;1,979548375;44;32;24;0;0;0;300;0;3564;3,551937695;16;17;2098;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2003;N;N;CF;-2,2;0,892094603;13;474;5;4,2;9,9;0,995635195;0,8;0,255272505;113,6;2,055378331;0,4;2,5;5;0,698970004;11,7;1,068185862;50,5;1,703291378;44;32;24;0;0;0;300;0;4590;3,661812686;9;17;1905;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2004;N;N;CF;-4;0,77815125;14;356;4;4;10,4;1,017033339;1,1;0,322219295;119;2,075546961;0,4;2,5;4,5;0,653212514;11,7;1,068185862;34,8;1,541579244;44;32;24;0;0;0;300;0;3270;3,514547753;13;17;2343;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2005;N;N;CF;-6,1;0,591064607;15;278;4;4,4;6,4;0,806179974;0,7;0,230448921;72,3;1,859138297;0,4;2,5;6,3;0,799340549;11,1;1,045322979;20,3;1,307496038;44;32;24;0;0;0;300;0;3914;3,592620821;12;16;2182;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2006;N;N;CF;-4,3;0,755874856;16;0;0;3,9;7,8;0,892094603;0,7;0,230448921;91,4;1,960946196;0,5;2;6,5;0,812913357;12,4;1,093421685;48,5;1,685741739;44;32;24;0;0;0;300;0;3320;3,521138084;16;17;2029;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2007;N;N;CF;-5,3;0,672097858;17;0;0;4,2;8,1;0,908485019;0,9;0,278753601;95;1,977723605;0,4;2,5;4,8;0,681241237;13,7;1,136720567;51,6;1,712649702;44;32;24;0;0;0;300;0;3491;3,542949849;6;18;2004;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2008;N;N;CF;-4,3;0,755874856;18;0;0;4,4;7,7;0,886490725;1;0,301029996;73,9;1,868644438;0,5;2;3,4;0,531478917;15,9;1,201397124;41,6;1,619093331;44;32;24;0;0;0;300;0;2719;3,434409208;12;17;2451;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2009;N;N;CF;-4;0,77815125;19;0;0;3,9;7,1;0,851258349;0,9;0,278753601;80,6;1,906335042;0,4;2,5;4;0,602059991;12,9;1,11058971;45,9;1,661812686;44;32;24;0;0;0;300;0;2910;3,463892989;12;17;2385;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2010;N;N;CF;-6;0,602059991;20;0;0;4,1;8,2;0,913813852;0,9;0,278753601;66,3;1,821513528;0,4;2,5;3,9;0,591064607;12,9;1,11058971;86,5;1,937016107;44;32;24;0;0;0;300;0;3211;3,506640306;12;16;2233;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2011;N;N;CF;-4,7;0,72427587;21;0;0;3,9;7,2;0,857332496;0,7;0,230448921;80,6;1,906335042;0,4;2,5;4;0,602059991;12,9;1,11058971;45,9;1,661812686;44;32;24;0;0;0;300;0;3526;3,547282308;7;16;2097;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;2012;N;N;CF;-3,3;0,826074803;22;0;0;4,2;8,1;0,908485019;0,8;0,255272505;95;1,977723605;0,4;2,5;4,8;0,681241237;13,6;1,133538908;51,6;1,712649702;44;32;24;0;0;0;300;0;2691;3,429913698;7;16;2125;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1991;NK;NK;CF;27,7;1,57634135;1;8916;112;6;8,1;0,908485019;1;0,301029996;116,5;2,066325925;0,5;2;9,1;0,959041392;14,7;1,167317335;150,3;2,176958981;44;32;24;0;0;100;300;0;3021;3,480150725;12;16;2334;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1992;NK;NK;CF;33,7;1,640481437;2;10395;127;6,2;8,3;0,919078092;0,9;0,278753601;154;2,187520721;0,5;2;4,2;0,62324929;14,7;1,167317335;196,5;2,293362555;44;32;24;0;0;100;300;0;3261;3,513350799;16;16;1937;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1993;NK;NK;CF;34,9;1,652246341;3;11544;138;5,3;8,9;0,949390007;0,8;0,255272505;93,6;1,971275849;0,4;2,5;5,4;0,73239376;14,7;1,167317335;167,5;2,224014811;44;32;24;0;0;100;300;0;3525;3,547159121;11;16;2266;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1994;NK;NK;CF;28,7;1,587710965;4;8445;110;5,5;6,7;0,826074803;1;0,301029996;69,9;1,844477176;0,4;2,5;5,5;0,740362689;15,7;1,195899652;170,1;2,230704314;44;32;24;0;0;100;300;0;4611;3,663795122;17;16;1730;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1995;NK;NK;CF;18,7;1,457881897;5;7034;89;6;8,4;0,924279286;1,2;0,342422681;112,7;2,051923916;0,4;2,5;6;0,77815125;14,3;1,155336037;278,8;2,445292769;44;32;24;0;0;100;300;0;4868;3,68735057;34;17;1771;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1996;NK;NK;CF;11,6;1,334453751;6;4326;52;5;10,6;1,025305865;0,9;0,278753601;55,6;1,745074792;0,5;2;8,6;0,934498451;14,3;1,155336037;205,4;2,312600439;44;32;24;0;0;100;300;0;3064;3,486288761;12;16;2339;Quaternary Red Clay;Red soil;W-M;U
27Qiyang;Qiyang;1997;NK;NK;CF;8,8;1,274157849;7;3560;43;5,5;6,7;0,826074803;0,7;0,230448921;72,4;1,859738566;0,4;2,5;4,2;0,62324929;14,3;1,155336037;232;2,365487985;44;32;24;0;0;100;300;0;3150;3,498310554;13;16;2186;Quaternary Red Clay;Red soil;W-M;U
